gene_id	mT06-15-1.genes	mT06-15-2.genes	mT06-15-3.genes	mT07-23-1.genes	mT07-23-2.genes	mT07-23-3.genes	mT09-29-1.genes	mT09-29-2.genes	mT09-29-3.genes	mT11-3-1.genes	mT11-3-2.genes	mT11-3-3.genes	mT12-4-1.genes	mT12-4-2.genes	mT12-4-3.genes
fig|237.436.peg.1742_1742	289.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1743_1743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1744_1744	0.0	1166.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1745_1745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1746_1746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1747_1747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1748_1748	256.2	351.11	0.0	0.0	0.0	0.0	0.0	0.0	690.78	0.0	0.0	0.0	0.0	0.0	209.36
fig|237.436.peg.1749_1749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.174_174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1750_1750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1751_1751	0.0	554.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1752_1752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1753_1753	46.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1754_1754	195.05	53.44	197.32	981.73	0.0	0.0	0.0	0.0	263.12	1623.46	0.0	322.72	716.41	253.91	1276.58
fig|237.436.peg.1755_1755	120.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	795.54	0.0	0.0	0.0
fig|237.436.peg.1756_1756	178.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	466.01	0.0
fig|237.436.peg.1757_1757	267.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	859.38
fig|237.436.peg.1758_1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1759_1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.175_175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1760_1760	202.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	528.17	0.0
fig|237.436.peg.1761_1761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1896.44	0.0
fig|237.436.peg.1762_1762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1763_1763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1764_1764	260.47	114.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	433.53	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1765_1765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1766_1766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1767_1767	671.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2150.4
fig|237.436.peg.1768_1768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1769_1769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.176_176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1770_1770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1771_1771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4578.1	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1772_1772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1773_1773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1774_1774	0.0	284.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1775_1775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1776_1776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1777_1777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1778_1778	0.0	128.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1779_1779	0.0	188.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.177_177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1780_1780	0.0	7655.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1781_1781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3113.55	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1782_1782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1783_1783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1784_1784	70.08	76.84	0.0	0.0	0.0	0.0	0.0	0.0	566.73	582.73	0.0	463.81	0.0	730.67	228.97
fig|237.436.peg.1785_1785	218.58	29.93	0.0	0.0	0.0	0.0	0.0	0.0	147.56	227.64	0.0	361.67	0.0	0.0	0.0
fig|237.436.peg.1786_1786	120.91	66.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	988.34
fig|237.436.peg.1787_1787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2272.99	0.0	598.24	0.0
fig|237.436.peg.1788_1788	238.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1789_1789	249.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1648.12	0.0	0.0	0.0
fig|237.436.peg.178_178	0.0	377.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1790_1790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1791_1791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	412.07	0.0	0.0	0.0
fig|237.436.peg.1792_1792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1793_1793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1465.91	0.0	0.0	0.0
fig|237.436.peg.1794_1794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1795_1795	973.95	1359.77	0.0	1779.12	0.0	0.0	2428.28	1336.98	1907.95	2942.42	0.0	0.0	0.0	924.07	2599.92
fig|237.436.peg.1796_1796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1797_1797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1798_1798	135.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1799_1799	263.74	289.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.179_179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.17_17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1800_1800	0.0	76.33	0.0	0.0	0.0	0.0	0.0	0.0	750.61	0.0	0.0	0.0	0.0	0.0	454.89
fig|237.436.peg.1801_1801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1802_1802	570.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2365.26	0.0	0.0	5233.4	746.86	0.0
fig|237.436.peg.1803_1803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1804_1804	0.0	54.29	0.0	0.0	0.0	0.0	0.0	0.0	267.28	412.28	0.0	655.68	0.0	0.0	0.0
fig|237.436.peg.1805_1805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2325.17	513.29	0.0	0.0	506.5
fig|237.436.peg.1806_1806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1164.38	2481.45	0.0	0.0	0.0	0.0	0.0	499.84
fig|237.436.peg.1807_1807	231.51	635.29	0.0	0.0	0.0	0.0	0.0	0.0	934.35	0.0	1388.18	1532.16	0.0	0.0	0.0
fig|237.436.peg.1808_1808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1659.83	0.0	0.0
fig|237.436.peg.1809_1809	231.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4802.47	0.0	2298.25	1698.78	0.0	0.0
fig|237.436.peg.180_180	0.0	77.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1810_1810	310.97	1195.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1287.74	9323.29	0.0	0.0	3256.98	0.0
fig|237.436.peg.1811_1811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1812_1812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1813_1813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1814_1814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1815_1815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1816_1816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1817_1817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1818_1818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1819_1819	0.0	1298.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.181_181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1820_1820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1821_1821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1822_1822	99.22	1306.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1823_1823	292.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	948.86
fig|237.436.peg.1824_1824	0.0	323.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.86	0.0	0.0
fig|237.436.peg.1825_1825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1826_1826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1827_1827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1828_1828	659.74	180.9	0.0	0.0	0.0	0.0	0.0	0.0	3332.84	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1829_1829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.19
fig|237.436.peg.182_182	891.87	493.3	0.0	0.0	0.0	0.0	0.0	6756.56	0.0	7285.41	0.0	0.0	0.0	2364.0	4247.26
fig|237.436.peg.1830_1830	4275.16	10201.37	10020.59	11223.07	0.0	0.0	4012.95	8918.08	11883.8	4885.61	4419.8	4877.55	3964.21	3086.79	5746.28
fig|237.436.peg.1831_1831	11192.93	20436.49	9883.24	20970.37	0.0	0.0	0.0	17586.37	35938.26	9635.83	1743.25	21162.1	355.37	6847.69	10389.47
fig|237.436.peg.1832_1832	8282.68	13625.54	7876.48	4398.51	0.0	0.0	0.0	16513.98	9896.46	5195.94	13118.6	11377.05	3059.85	1630.09	4847.65
fig|237.436.peg.1833_1833	6311.83	8570.65	8574.74	2705.78	0.0	0.0	0.0	5315.36	8701.28	4194.65	4428.69	5777.29	740.08	2620.23	2529.88
fig|237.436.peg.1834_1834	1795.69	3260.13	3629.87	7453.79	0.0	0.0	0.0	846.62	3632.48	933.82	1009.4	4456.66	549.56	2046.22	1468.27
fig|237.436.peg.1835_1835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1836_1836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1837_1837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1838_1838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1839_1839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.183_183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1840_1840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1841_1841	734.79	0.0	0.0	7280.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1941.62	0.0
fig|237.436.peg.1842_1842	40.02	613.96	0.0	0.0	0.0	0.0	0.0	0.0	108.02	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1843_1843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1844_1844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1845_1845	375.04	137.25	0.0	0.0	0.0	0.0	0.0	2834.34	1008.7	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1846_1846	79.73	87.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1847_1847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1848_1848	0.0	122.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272.07	0.0	0.0
fig|237.436.peg.1849_1849	98.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1963.75	0.0	516.41	322.45
fig|237.436.peg.184_184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1850_1850	80.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	652.84	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1851_1851	286.74	0.0	2307.43	0.0	0.0	0.0	0.0	0.0	0.0	793.83	0.0	1265.13	0.0	0.0	935.04
fig|237.436.peg.1852_1852	269.44	492.62	4701.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	538.53	0.0	0.0	1874.81	1172.01
fig|237.436.peg.1853_1853	5797.18	2466.48	5143.36	58102.64	80006.52	0.0	0.0	10134.84	8289.43	0.0	0.0	5889.11	0.0	0.0	0.0
fig|237.436.peg.1854_1854	0.0	0.0	0.0	2899.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1855_1855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1856_1856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1857_1857	446.49	857.56	1792.98	0.0	13822.48	0.0	0.0	1686.53	0.0	0.0	0.0	0.0	1638.23	0.0	2181.32
fig|237.436.peg.1858_1858	351.13	192.97	0.0	0.0	0.0	0.0	0.0	0.0	471.22	0.0	1052.38	0.0	1286.54	0.0	0.0
fig|237.436.peg.1859_1859	115.76	127.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	566.26	0.0	0.0
fig|237.436.peg.185_185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1860_1860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	791.58
fig|237.436.peg.1861_1861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1862_1862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	579.39
fig|237.436.peg.1863_1863	1343.34	1482.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1075.2
fig|237.436.peg.1864_1864	161.93	355.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1865_1865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1701.11	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1866_1866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1867_1867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1868_1868	519.98	1152.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1869_1869	2602.34	1231.56	4330.13	0.0	0.0	0.0	0.0	0.0	0.0	3048.8	0.0	0.0	11719.98	0.0	0.0
fig|237.436.peg.186_186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1870_1870	4659.35	2074.55	3731.63	195.43	0.0	0.0	1337.88	732.1	3535.61	2827.85	1746.08	5781.97	13667.28	4296.36	3176.63
fig|237.436.peg.1871_1871	4490.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1872_1872	3339.03	4988.3	942.47	0.0	0.0	0.0	0.0	0.0	8300.83	0.0	4282.18	0.0	581.25	5014.25	1538.61
fig|237.436.peg.1873_1873	1157.21	2292.54	14646.77	0.0	0.0	0.0	0.0	0.0	1239.59	1910.25	5541.51	3061.89	0.0	0.0	746.93
fig|237.436.peg.1874_1874	4030.64	3009.24	0.0	0.0	0.0	0.0	0.0	20104.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1875_1875	5781.73	5493.58	3120.71	13768.31	0.0	28051.34	0.0	14182.94	5036.85	12941.3	9369.9	3101.92	12986.07	4091.73	2028.99
fig|237.436.peg.1876_1876	37944.91	12421.98	0.0	0.0	0.0	0.0	0.0	0.0	8165.67	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1877_1877	12581.88	7804.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24587.96	0.0	6643.35	0.0	2673.6	3181.59
fig|237.436.peg.1878_1878	9159.58	6514.94	1430.39	12932.06	0.0	160621.03	4869.04	2718.22	9639.37	16344.03	9688.07	9506.13	52197.72	16948.1	14548.77
fig|237.436.peg.1879_1879	7201.97	6378.41	9188.58	15141.52	0.0	0.0	0.0	0.0	12733.8	0.0	17142.29	0.0	3478.91	7645.87	3040.64
fig|237.436.peg.187_187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1880_1880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1881_1881	4432.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1882_1882	648.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29600.98	3463.09	0.0
fig|237.436.peg.1883_1883	1019.52	2277.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1884_1884	4298.86	1263.35	0.0	0.0	0.0	0.0	0.0	8690.24	6126.34	2359.6	5139.43	0.0	4183.4	0.0	1842.01
fig|237.436.peg.1885_1885	3620.94	2037.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1886_1886	4840.33	5961.5	0.0	0.0	0.0	0.0	0.0	8134.21	7116.83	17480.95	19177.15	28391.02	0.0	0.0	8477.7
fig|237.436.peg.1887_1887	1473.47	649.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1433.47	0.0	1892.91
fig|237.436.peg.1888_1888	7950.1	6433.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8551.93	0.0	0.0	0.0	8994.01
fig|237.436.peg.1889_1889	5622.4	2066.65	11001.78	0.0	0.0	0.0	16658.83	0.0	3335.11	0.0	5597.87	4130.54	3036.83	0.0	1001.82
fig|237.436.peg.188_188	167.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1890_1890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1891_1891	4929.73	1362.21	0.0	0.0	0.0	0.0	0.0	6228.98	0.0	6724.74	0.0	2713.5	3979.04	0.0	2615.58
fig|237.436.peg.1892_1892	5014.2	7241.39	0.0	1679.64	0.0	0.0	0.0	3154.37	8330.52	2083.39	3006.54	2212.34	1022.58	2179.88	2454.87
fig|237.436.peg.1893_1893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99487.5	37229.87	96071.59	0.0	0.0
fig|237.436.peg.1894_1894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1895_1895	3115.47	691.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1896_1896	1764.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1897_1897	4920.15	2166.82	0.0	0.0	0.0	0.0	0.0	0.0	2633.68	2029.15	1472.03	0.0	1798.14	0.0	0.0
fig|237.436.peg.1898_1898	1672.0	2118.19	1546.28	1031.71	0.0	0.0	0.0	0.0	4496.26	13865.27	9254.44	3404.73	3145.16	1345.19	836.73
fig|237.436.peg.1899_1899	2990.41	3299.15	0.0	0.0	0.0	0.0	0.0	0.0	1772.46	13650.55	0.0	0.0	9684.04	0.0	0.0
fig|237.436.peg.189_189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.18_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1900_1900	489.64	268.52	0.0	0.0	0.0	0.0	0.0	1848.05	1099.38	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.1901_1901	0.0	254.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
